,rice_type,path,r_mean,g_mean,b_mean,r_variance,g_variance,b_variance,r_skewness,g_skewness,b_skewness,r_kurtosis,g_kurtosis,b_kurtosis,r_entropy,g_entropy,b_entropy,major_axis_length (px),minor_axis_lenth (px),contour_area (px),contour_perimeter (px),roundness,aspect_ratio
137,basmati,../data/Basmati\basmati (2877).jpg,208.06351942713167,207.9030632542103,218.06179551783583,16.47674421801173,16.567377660679092,16.949907487399187,-1.264014715102826,-1.2488329383378953,-1.386747608640887,3.2170486615890015,3.131732077214558,3.5931643966227815,8.924845792895853,8.924805343928744,8.924956832040678,198.87518310546875,47.513668060302734,7200.5,431.22748363018036,0.48658605055482523,4.185641547460893
138,basmati,../data/Basmati\basmati (1837).jpg,205.02197227308397,205.18375621239863,210.70742872089983,17.984472296255195,18.464732518009008,18.123031745993067,-0.695331262963279,-0.6766622932392036,-0.7460448875870496,0.6536236785911793,0.5116685427782062,0.6956007658837962,8.937991950945893,8.937784836178249,8.938140858856599,207.7817840576172,52.38527297973633,8086.0,454.92596793174744,0.4909781277221581,3.9664159837057897
139,basmati,../data/Basmati\basmati (3591).jpg,214.86660497091486,215.69341618191433,218.80195663670017,20.091896519586086,20.48374397674299,19.52991558970153,-1.0243390802183536,-1.020317338805496,-1.0890463516209754,1.2315197900661157,1.2085497128794764,1.4612547957361168,8.926612322185399,8.926466920210544,8.927015299808758,215.20599365234375,51.98047637939453,8192.5,462.634556889534,0.48100564673713303,4.140131230841376
140,basmati,../data/Basmati\basmati (8312).jpg,208.11930136175252,208.5294552989935,215.25888099467142,24.608050661929283,24.960988476589293,24.05382632020391,-0.3337650143435163,-0.331862137821675,-0.45103010918821096,-0.21087334741678898,-0.22831612361864417,0.006938912540420006,8.81105408783228,8.8108752903245,8.81179461012087,228.3235626220703,51.15959930419922,8699.0,478.3919162750244,0.47765192235047005,4.46296620238246
141,basmati,../data/Basmati\basmati (2653).jpg,214.08902454533893,213.92280300139896,216.39984738649372,15.919520961675703,16.0155901430243,15.366782041467065,-1.3818368435034198,-1.384388332250301,-1.5188332119936663,3.6863540648017765,3.6687572583739274,4.339298211107714,8.967043903060475,8.967003423838571,8.967293100016281,210.86666870117188,48.31877899169922,7802.5,468.7766922712326,0.4461815632841098,4.364072791189469
142,basmati,../data/Basmati\basmati (9646).jpg,221.82319716274793,221.88834887692104,229.64941547353212,18.295251859193165,18.671571289742257,17.731389294216495,-1.031051713666674,-0.9926374797671377,-1.2373673870151995,2.035301102477624,1.8536741931596241,2.840860452267556,8.934092059576795,8.933949601110225,8.93451642940159,213.785400390625,45.85419464111328,7503.0,459.32798886299133,0.446888306762052,4.662286668948343
143,basmati,../data/Basmati\basmati (12399).jpg,232.71613783691572,232.19959058341863,230.88877516206074,21.923202237402005,21.98835012472608,20.180686460669005,-1.783174631230382,-1.7754354445516527,-1.963999326469451,3.620256450301813,3.5562732147911014,4.731497741852221,8.671506549193587,8.671456867652346,8.672161289217819,233.22828674316406,49.62205505371094,8686.0,495.9554054737091,0.4437561990217811,4.700093264793601
144,basmati,../data/Basmati\basmati (10387).jpg,215.96009782468786,216.55566997039517,214.6614750933196,16.4418647472025,16.686622773966103,15.116709026739345,-1.9142813356778383,-1.9040242524041744,-2.0431009130123,5.004251384498664,4.8824568099265715,6.000115146007017,8.954830850737835,8.954755013162519,8.95527623157473,217.18844604492188,49.10600280761719,8147.5,484.8599525690079,0.4355134820135236,4.422849216536766
145,basmati,../data/Basmati\basmati (4229).jpg,226.09245283018868,225.34929245283018,230.42287735849055,15.928618919843977,15.930380569589623,15.44160487000906,-1.5086484183352027,-1.502365459799143,-1.6830933609822598,4.142106959846425,4.100494547167779,5.231320695592837,9.04287840647533,9.042860784562356,9.043119125438123,206.2939453125,45.61709213256836,7043.0,437.61225962638855,0.4621559961375933,4.522294948415098
146,basmati,../data/Basmati\basmati (2932).jpg,213.35761758691206,214.05163599182004,218.80291411042944,17.638984030739675,17.91176385935097,17.253722015102852,-1.1034334856864079,-1.1037402162911347,-1.1653461561746188,2.3079550118918823,2.2479245606612603,2.578237835972818,8.961405680116812,8.961317182085171,8.961725966857239,187.81260681152344,43.76004409790039,6102.5,407.546244263649,0.46170423866091825,4.291874258429614
147,basmati,../data/Basmati\basmati (3082).jpg,216.67955390334572,215.8180916976456,221.25315985130112,19.094099178076974,19.222555115912748,18.609787163356668,-1.6767136607620114,-1.6494985630729426,-1.7956890352961201,3.284283242625247,3.1561121208041336,3.8602487012912037,8.991796624424563,8.991708822588052,8.992158823134321,232.6467742919922,45.84842300415039,7727.5,460.4091612100601,0.4581007096081063,5.074259026770278
148,basmati,../data/Basmati\basmati (10096).jpg,224.35947812739832,224.1539524174981,221.08871834228702,22.74989870392019,22.77260939537742,20.34408013855093,-1.226268253667372,-1.2283218966587317,-1.3411522202197412,1.6097910870603904,1.6203589600618633,2.413261494207756,8.77645938628005,8.776437576132139,8.777415617434638,224.3674774169922,43.0504150390625,6993.0,463.0782079696655,0.4097931591857398,5.211737847670195
149,basmati,../data/Basmati\basmati (7534).jpg,229.00014388489208,229.18086330935253,236.35136690647482,16.957231633878425,17.323140202508686,16.63495792038151,-1.876312630673084,-1.8082224336760535,-2.1246793200709666,5.9636390483431025,5.599948309684901,7.072463890346317,8.843600772975394,8.843481361179794,8.843871387046033,223.05349731445312,47.42689514160156,7956.5,472.1980460882187,0.44841853943573173,4.7031014079350255
150,basmati,../data/Basmati\basmati (4010).jpg,227.31475720275938,226.59299337210877,231.36561612335993,18.746589011487814,18.931703683602482,18.15130290161894,-1.1612837742925548,-1.1149868566023118,-1.3064763064474443,2.7812235838280213,2.6280327941618813,3.250272092198087,8.904752771166148,8.904662667456403,8.905082507036568,202.64501953125,43.917850494384766,6657.5,425.92387998104095,0.4611657643743244,4.614183464128321
151,basmati,../data/Basmati\basmati (7632).jpg,217.55520404935146,217.82125909522304,225.39386270167668,17.965422473436877,18.329465683897467,17.224791654346564,-1.0863533104221617,-1.0357431290788426,-1.3635227876529155,2.0233764271963177,1.77293755163454,3.354982861018184,8.748256310693563,8.74812399291228,8.748747817356447,216.5823516845703,44.13233184814453,7220.0,460.67618703842163,0.4275191120506085,4.9075664623798065
152,basmati,../data/Basmati\basmati (6211).jpg,207.77002164502164,209.82305194805195,219.99512987012986,16.458272007313564,17.14087432765768,17.360261521866747,-1.4727543795347675,-1.4717478953041896,-1.6129768435828145,2.959575677977515,2.8708696426226554,3.4743457834096523,8.904871130429772,8.904657265409384,8.904883106702574,198.12696838378906,48.67725372314453,7273.0,435.2792184352875,0.4823781031213816,4.07021664596468
153,basmati,../data/Basmati\basmati (1867).jpg,214.20207189216177,213.55491762356465,217.2890664003994,19.50196225305826,19.710065584324262,18.663082225335362,-0.6037815409846662,-0.5891972150163168,-0.7006483451756259,0.5194388890187098,0.43737006271488266,0.9065972070652699,8.984452585931193,8.984336021982644,8.984913078523718,199.08140563964844,44.19060516357422,6770.0,434.3919162750244,0.4508531031685368,4.505061763755814
154,basmati,../data/Basmati\basmati (11844).jpg,216.35800024749412,216.74161613661676,223.55970795693602,16.5232633233263,16.838569934447644,16.288828101026766,-0.9155749090907628,-0.8929522876709367,-1.075497429003005,1.7495032630987448,1.6603122233416632,2.261609317248268,8.99427112303655,8.994166849054707,8.994532798688358,219.8440704345703,47.255836486816406,7532.5,455.11983811855316,0.45698029301110527,4.652209902070047
155,basmati,../data/Basmati\basmati (7139).jpg,226.18615815442058,225.91385518069075,235.33084411254833,17.080537121582378,17.330131822482656,16.154752150335806,-0.9888240451385455,-0.9602267763298539,-1.4932599157526099,2.806755980076077,2.657755278914359,4.510672975873072,8.919584033806167,8.919491053736273,8.920071478788993,172.6897735595703,48.0556755065918,6298.5,395.0609630346298,0.5071293682106249,3.5935354511015554
156,basmati,../data/Basmati\basmati (12331).jpg,226.11092052601487,225.05731846769584,231.04788450543168,17.76017633836871,17.79008733348482,17.405433077033635,-1.3379152128580434,-1.323475286745269,-1.4544865294978422,2.732919222323301,2.6668640681290015,3.2487111956429118,8.849879586945349,8.849838943608052,8.850132932583822,200.82127380371094,43.82688522338867,6555.0,439.1614682674408,0.42710445675685965,4.582147984738386
157,basmati,../data/Basmati\basmati (5623).jpg,222.13058252427186,222.15760517799353,231.05032362459548,17.10008626586055,17.37282177677421,16.8710029670886,-1.279601424005931,-1.2619562517616827,-1.5192278263476595,3.5369390916881125,3.4784758446635378,4.367764973642657,8.72599032359386,8.725891173237496,8.726288259689039,215.56741333007812,53.03334045410156,8531.5,467.36961901187897,0.49081101762504364,4.0647526911235
158,basmati,../data/Basmati\basmati (14779).jpg,224.0001291322314,222.77040289256198,229.96035640495867,17.899943614041913,18.07183484926005,16.952093576111498,-1.3322546516210683,-1.2971546608722506,-1.5936700258328038,2.7920276351912214,2.5817265521188766,4.218042292636723,8.951343846718075,8.951243549092931,8.951828648726263,229.95718383789062,46.113433837890625,7756.5,485.48736917972565,0.4135421582347577,4.986772068336813
159,basmati,../data/Basmati\basmati (9603).jpg,213.9912070343725,216.15321076472156,226.1974420463629,18.993064478638228,19.655561052686306,19.416859748424272,-1.283510755970775,-1.2701231758390743,-1.445100620692933,1.7383161449739664,1.637701448408797,2.3678493422405067,8.919340638435301,8.919133074692652,8.919592448017845,192.0536346435547,47.390811920166016,6886.5,417.9137753248215,0.49549016952648045,4.052549995705621
160,basmati,../data/Basmati\basmati (6951).jpg,202.89461005721168,203.57783800060224,207.07813911472448,18.60602167633088,19.00639958223571,18.387701897110148,-1.3123137647326053,-1.289227731696564,-1.3692976541316142,1.6651431284658704,1.557536407352039,1.7968943189298026,8.796763053517928,8.796601737262158,8.797037512513452,209.39544677734375,47.52153396606445,7336.5,458.457931637764,0.4386314873239512,4.406327601438011
161,basmati,../data/Basmati\basmati (4387).jpg,220.1615987252689,220.78701367680256,226.17155756207674,22.49411413158091,22.798320020169115,21.9438748880766,-1.0360210906194591,-1.0260040808529525,-1.1355265590701484,0.8638276708033845,0.8036820711160613,1.2863597123483665,8.921337872818043,8.921220860564416,8.921865842555622,190.9404754638672,49.083839416503906,7038.0,415.62236428260803,0.5119898006339623,3.890088422864197
162,basmati,../data/Basmati\basmati (4401).jpg,219.0184948979592,218.64477040816325,227.63711734693877,20.213354654056918,20.47875661714101,20.8911080991022,-1.4742462848195002,-1.4519793967981105,-1.411468600029277,2.472956826653417,2.372324418845039,2.2382708215888774,8.962502281112833,8.962367355107386,8.9625640684288,201.82125854492188,40.9798583984375,6261.5,434.71781718730927,0.41636418792060803,4.924889114614828
163,basmati,../data/Basmati\basmati (2257).jpg,208.588896797153,207.32113879003558,216.59402135231318,18.37325268663,18.695922437452907,18.53645729336445,-0.3796830872420649,-0.34680429853079864,-0.432810671493933,0.043461559933846594,-0.08046098304239946,0.15955040034556633,8.853291409501693,8.853104720865213,8.85350776855005,205.1524658203125,49.85523223876953,7622.0,451.5289993286133,0.469794050424202,4.114963597758097
164,basmati,../data/Basmati\basmati (5738).jpg,224.35429662635264,223.90184595798854,227.49993634627626,19.866190369504928,19.98233662091032,19.73774371252295,-1.5515113902544726,-1.5309114612242156,-1.5800781280387193,3.3425869130804413,3.2586819108725846,3.448159955606818,8.964765705344671,8.964701090949662,8.96493273589839,216.17442321777344,43.26099395751953,7117.5,461.0609630346298,0.42074661794660206,4.99698234927398
165,basmati,../data/Basmati\basmati (9142).jpg,224.07891281512605,224.6515231092437,230.13878676470588,17.920154026714812,18.184330639461106,17.907034688032848,-1.086481853691021,-1.088322067585058,-1.1790473184901138,2.4409551837473904,2.438317143502795,2.6491919019660273,8.934694078506674,8.934611153072296,8.934866294955699,193.070556640625,47.81098175048828,6915.0,415.9655101299286,0.5022123675110199,4.038205231764629
166,basmati,../data/Basmati\basmati (390).jpg,228.49210454669208,228.8354206370814,234.76558671385789,19.691424989477778,20.2517646611962,18.99570493649048,-1.5531115916093141,-1.497440845504963,-1.7625095102661605,3.216434132524183,2.9153701932268694,4.165172681306326,8.897997077550935,8.897785156534017,8.898450844965474,193.78170776367188,43.36918258666992,6034.5,415.11983811855316,0.44005218221194103,4.468189073575788
167,basmati,../data/Basmati\basmati (14368).jpg,226.2581903276131,224.5279511180447,228.03939157566302,17.78727371547635,17.618639549192686,16.885347136111204,-1.3127379715564287,-1.2971619264961036,-1.4529063956597075,2.8713444468113405,2.801025522517378,3.6342047690449437,8.9447172664906,8.944730995401981,8.945076491648248,220.9425811767578,45.47625732421875,7518.0,457.4802289009094,0.4514062064147878,4.858416109346207
168,basmati,../data/Basmati\basmati (1734).jpg,218.20892757918133,218.30709390627894,219.6428968327468,18.771220323378124,19.036055366316916,18.6576750306609,-1.165966044923282,-1.1126740655328886,-1.0586592900083518,2.3690161461616266,2.214220218669244,2.1964772833135267,8.5901164638748,8.590014829455495,8.590226897718573,212.85711669921875,46.4835319519043,7533.0,462.0975408554077,0.44331305078709854,4.579194130933474
169,basmati,../data/Basmati\basmati (8062).jpg,213.94541671766,214.25198874066822,220.94150042834414,14.407913199803835,14.814653151620217,13.950270293923737,-1.379830179309992,-1.35248524773912,-1.6003136547406425,3.9938275139184265,3.663494713631817,5.4058081567466365,9.005994634185843,9.005866513396006,9.006272911183675,202.44949340820312,49.652679443359375,7362.5,439.7127648591995,0.47851661850396804,4.077312557505475
170,basmati,../data/Basmati\basmati (4408).jpg,195.70630052969054,197.63158628380262,208.09464733760802,16.734209334604927,17.266945228937214,17.320865181048845,-0.7208259624378814,-0.7407670485925936,-0.9265182381248659,0.7647943646504234,0.8423698743276673,1.345732775178111,8.874469083318932,8.87429858625887,8.874645809870753,202.48707580566406,54.29505157470703,8116.0,447.4213538169861,0.5094698491995134,3.7293836166092023
171,basmati,../data/Basmati\basmati (12846).jpg,209.3206901912016,208.13477382247785,211.98258977149075,16.700190551276208,16.71010578756395,17.15229399742584,-1.1687973842254875,-1.1322824226683756,-1.079459402331596,1.3451666387400776,1.2621877511215116,1.0164764367092118,8.765898091170556,8.765859081828271,8.765811401522331,224.0902862548828,50.21126174926758,8371.0,488.44068670272827,0.440923797999168,4.462948718036379
172,basmati,../data/Basmati\basmati (12738).jpg,219.2972933643772,219.82857974388824,224.75611175785798,22.62030091178336,22.81235289197076,21.580779878221705,-0.542221983915699,-0.5480190867003364,-0.686619004747933,0.1168797142085527,0.12516798566280718,0.47547906112329574,8.829758156746543,8.829689692370579,8.830471246628761,186.9132537841797,49.73403549194336,6881.0,409.90663504600525,0.5146257649037135,3.7582563316113493
173,basmati,../data/Basmati\basmati (1750).jpg,187.55947918721643,188.03294535411322,187.36930361017951,14.292712590462951,14.34608247930877,15.750212434152878,-0.40480739398086263,-0.4343292179318672,-0.04324386122461874,1.9067633050076638,1.91242750662258,0.9930873198004622,8.527951007825731,8.527941540377455,8.527344787954288,208.54501342773438,43.31180953979492,6869.5,451.4041088819504,0.4236468446357719,4.814968842068883
174,basmati,../data/Basmati\basmati (10397).jpg,232.04967602591793,230.4438444924406,232.5833076211046,18.40335668180652,18.371435783248998,17.288566742859626,-1.8520358461485718,-1.8083030599628669,-2.071282772357693,5.063593400011021,4.8380333802006685,6.325420936751197,8.773452615207649,8.77342125499705,8.77385054792595,231.87998962402344,46.531185150146484,8237.0,504.0731556415558,0.40737257714187397,4.983324385050473
175,basmati,../data/Basmati\basmati (1455).jpg,211.59363957597174,213.92099949520446,220.25706713780917,18.037207255224402,18.578413784577464,17.810172398048234,-1.1381657803298593,-1.1801770377515952,-1.3561584706931276,1.6697216763432947,1.7522297514305865,2.518548280757033,8.973876747936085,8.973725062766064,8.974239661104882,210.26882934570312,43.335975646972656,6779.5,432.7523070573807,0.4549134165104879,4.852061738695203
176,basmati,../data/Basmati\basmati (1653).jpg,221.96104799443543,222.58590308370043,227.6102480871783,17.819093853329193,18.123437770363253,17.622198300312792,-1.4552230881532466,-1.4408070786469467,-1.5502290978546436,3.5517767446562254,3.448265163191374,3.932471862727969,9.059160916988116,9.059063296805405,9.059394202551326,215.72787475585938,47.07669448852539,7539.0,460.96045780181885,0.44585769125233093,4.582477106765461
177,basmati,../data/Basmati\basmati (10398).jpg,227.54243443174175,227.6827168796234,234.76112979152657,18.577909887819573,18.986084879108894,17.45919477461083,-1.2771089996495169,-1.2335949474417092,-1.5330488393981456,2.248031696904655,2.0613195384566314,3.6062676022995444,8.910481883696006,8.910333599903815,8.911063152400454,222.3621368408203,49.14276123046875,8143.5,478.0559107065201,0.44777885381035143,4.524819755202414
178,basmati,../data/Basmati\basmati (12963).jpg,215.18823934765132,216.70483519007695,228.69886298380612,18.613873265277547,19.185246320168844,19.42516556062286,-1.0853540059121498,-1.0854556064080836,-1.233012101531228,1.7857685098775615,1.6957852769589516,2.3502538199454515,9.067998156597945,9.067809854818874,9.068121903699886,200.21913146972656,46.464969635009766,6812.0,423.9655101299286,0.4762373440686178,4.309033946271392
179,basmati,../data/Basmati\basmati (12918).jpg,229.47538315475384,229.42479316424794,230.94357791943577,17.382926673136154,17.483344324982255,15.810506889670338,-1.5830529305439802,-1.5941244939097174,-1.8557362422206143,3.8156164613226995,3.8300235872081583,5.481366243971006,8.902573516497734,8.902535460461351,8.90311854773052,209.353515625,41.90342330932617,6687.0,454.55843687057495,0.40668835896543826,4.996095762381437
180,basmati,../data/Basmati\basmati (5510).jpg,223.7058263000272,222.66689354750883,233.41437517016064,20.99264122951009,21.193619036973786,20.18702426148968,-1.0024749960615884,-0.9964449560882803,-1.1556905774967763,0.5982408764831098,0.5077694979270708,1.1896276495588358,8.897343033067695,8.897210356619494,8.898023822483253,186.15821838378906,52.369171142578125,7343.5,417.26197350025177,0.5300237709731529,3.5547291339968403
181,basmati,../data/Basmati\basmati (12833).jpg,214.19473293768547,214.48615232443126,221.38427299703264,17.98085174587134,18.472061890621546,17.502190078384658,-0.9632194775410875,-0.9322347815446879,-1.1389542173235776,1.631651273161058,1.4727238843136092,2.3664164948653683,8.99449588603953,8.994304976023994,8.994897323394351,160.10411071777344,45.148902893066406,5461.0,359.9310202598572,0.5297164814219701,3.5461351319427274
182,basmati,../data/Basmati\basmati (9253).jpg,198.0857089966679,197.71269900037024,208.50944094779712,13.30007257571415,13.35015523702032,13.951897276223999,-1.318267933680655,-1.3664000426807568,-1.6071006319179393,4.991539348852209,5.029680361598708,5.618975527329387,8.592188647910556,8.592158983837837,8.592189167142713,230.5544891357422,45.67347717285156,7794.5,486.2325359582901,0.4142953828923118,5.047885630936468
183,basmati,../data/Basmati\basmati (8372).jpg,216.34942644648936,215.3878734400605,221.1314761124417,21.542588756790984,21.570380860969017,20.872170166159627,-0.766714945170079,-0.7618197103868335,-0.831314160853876,0.1709443521284535,0.14353529269511833,0.4512765272855157,8.973673224220658,8.97361415517914,8.974189279975654,209.76998901367188,53.588008880615234,8345.5,456.69343197345734,0.502820173977093,3.9144949289122297
184,basmati,../data/Basmati\basmati (7293).jpg,210.21489830923792,211.47929429061506,222.82982112227396,17.9391306594894,18.359495358313207,18.179416724537976,-0.6997241211109969,-0.7121394729043303,-0.9006352408544672,0.9425003882111906,0.8595103758036156,1.5563050442589783,9.003511043053406,9.003377625474032,9.003815503376527,224.1027374267578,43.89727020263672,7331.0,455.3380935192108,0.4443294651050863,5.105163405201832
185,basmati,../data/Basmati\basmati (12698).jpg,210.67469370511196,210.57597521475847,220.5854105055626,19.098353820582815,19.25966470892551,19.361706974743413,-0.96684995309427,-0.9571831613773868,-1.1080701794152554,1.7123349346935237,1.6975613803488327,2.044839471090355,8.863730933894617,8.863654256004962,8.863984632264824,237.0681610107422,47.5635986328125,8465.0,495.22034335136414,0.43375038432098195,4.984235167756987
186,basmati,../data/Basmati\basmati (10003).jpg,223.95373574266307,222.93822888632576,228.97885428681278,17.620076560585947,17.6223020676048,17.500853280392523,-1.2269156853014576,-1.213456661109837,-1.322465269599051,2.60567899613698,2.5323516646034143,3.059521446668059,8.9590475716302,8.959018110842203,8.959223805000391,229.3837432861328,46.72977828979492,8054.5,496.1980460882187,0.411091361024335,4.908727404260481
187,basmati,../data/Basmati\basmati (4030).jpg,199.7578222778473,199.87221526908635,201.04142678347935,20.757818235861993,20.78496660748868,20.377269357994336,-0.4556936509508316,-0.4671658276174577,-0.49276887263641184,-0.7735238836759728,-0.7530886487957975,-0.6831379934841744,8.980438265118657,8.980427656705192,8.980701689813017,183.00064086914062,44.04129409790039,6190.0,406.9015827178955,0.4698094571739702,4.1552058044058455
188,basmati,../data/Basmati\basmati (12170).jpg,214.84812595792113,214.22307370767732,219.17583948725095,18.294629983823175,18.307047103816945,18.543502779707243,-1.0038000540461245,-1.0117079309868067,-0.9862854148574178,1.606156513746821,1.60611529863067,1.4777110087221623,8.87488443721514,8.8748559845598,8.874935896330404,229.1347198486328,43.35376739501953,7461.5,472.7523070573807,0.41953547870087365,5.285232025186253
189,basmati,../data/Basmati\basmati (2684).jpg,212.74704430297518,212.76237495127972,218.5365726906587,15.65778989892753,15.625815503815772,14.863559799914052,-1.2341058150395157,-1.3103224244057203,-1.4927805991788934,2.2804832407078632,2.455157573906279,3.475199094135362,8.945780726552872,8.945787226216124,8.946181330660515,211.86398315429688,48.95014572143555,7681.5,447.66399443149567,0.4816721848995395,4.328158374848727
190,basmati,../data/Basmati\basmati (10476).jpg,218.7247920997921,220.16450103950103,227.26078482328484,19.637643730570268,20.19657052342306,18.928762883750444,-1.0817067336952273,-1.0663117797347492,-1.2921309167075425,1.4506982486900992,1.3907654326715337,2.325966350397119,8.94426682393889,8.944080799762524,8.944837690395643,208.41592407226562,46.39240264892578,7348.5,450.3502861261368,0.4553105112749858,4.492458078738707
191,basmati,../data/Basmati\basmati (1779).jpg,217.21621621621622,216.49939491730535,225.0748957913137,19.65109981880915,19.926813535969586,18.54791594743299,-0.5933434633586733,-0.5542250314196981,-0.7763961121036423,0.49066445819459403,0.38757720847096255,1.3163443789654639,8.910035163911946,8.909891978801417,8.91073555909457,223.04983520507812,46.53956604003906,7948.5,489.0020879507065,0.41770879119134346,4.792692630893533
192,basmati,../data/Basmati\basmati (7693).jpg,206.86087381010495,206.69794971930682,208.86209421527948,20.147283262064878,20.166974855910382,20.49473580784653,-0.8037687405025928,-0.8034071121104854,-0.8365762000356441,0.19191225473177775,0.23289549084278116,0.10123574246060096,9.006263790741741,9.006245822309888,9.006184494843431,208.677734375,45.91117858886719,6970.0,440.6416971683502,0.4510985795014004,4.545248908630749
193,basmati,../data/Basmati\basmati (2595).jpg,214.23356506891085,214.6799609708501,221.3106476399561,16.726958324092436,16.990842566030214,16.52064356726702,-1.2229474121358757,-1.194346640870149,-1.344059876112607,2.832699872134109,2.6945624334959026,3.33544235715143,9.008600917237406,9.0085147184818,9.008868604021304,228.8742218017578,43.30644607543945,7343.5,484.68332731723785,0.39282290406221854,5.284992017194413
194,basmati,../data/Basmati\basmati (9671).jpg,234.32361324270994,234.04264415698313,234.8147336110502,17.957040104099658,18.160525096838146,16.46261674901804,-1.891334923655017,-1.8655254008705124,-2.098462656521842,5.3176799984533005,5.165035293673768,6.645156024317439,9.115336763318588,9.115258239734443,9.115842542164053,205.2659149169922,46.284515380859375,7161.5,447.4629839658737,0.44946888374812155,4.434872294285237
195,basmati,../data/Basmati\basmati (5011).jpg,210.7381076163244,212.8212893163504,222.91018975825318,18.17609347347334,18.705046281076765,18.328540262690026,-0.920687862667713,-0.9547236974561272,-1.126752483565738,1.1203084089569688,1.155441606531721,1.9876783790688592,8.944356208013957,8.944201644338719,8.944689048695604,189.9532012939453,43.23879623413086,5961.5,409.0020879507065,0.44783121541033794,4.393119555534813
196,basmati,../data/Basmati\basmati (1458).jpg,210.50606343283582,209.5810012437811,220.93143656716418,15.607910407467497,15.790307796253318,15.534607126861323,-0.5079371488867085,-0.5086177377195794,-0.7804857101620841,1.6289302692985075,1.4717572003500585,2.3930632448545115,8.766244666998382,8.766152985785922,8.766511021784556,205.28285217285156,44.26023483276367,6878.5,433.9726504087448,0.4589642776704066,4.638087731538441
197,basmati,../data/Basmati\basmati (2799).jpg,201.5577606635071,201.22793246445497,212.79798578199052,13.858979717790751,13.89464672150787,14.71237321884217,-1.4870497456713612,-1.5026201341491716,-1.646972479536679,6.1864632511526345,6.183887295611719,6.3944464319157515,8.815129713307737,8.815107504815849,8.815092396589042,173.17552185058594,43.332489013671875,5758.0,391.50461411476135,0.47207147062263305,3.9964360643107106
198,basmati,../data/Basmati\basmati (14044).jpg,218.25138675793698,216.6691844683111,219.8596718989732,17.515178046960102,17.372467050868384,17.487558473268415,-0.8472084907154482,-0.8287598627292224,-0.872776713253562,1.365276905413706,1.3137007286904336,1.375874287246884,9.041329104256937,9.041337016253532,9.04138647003961,188.63706970214844,44.05812454223633,6412.0,416.4995617866516,0.46448776638309436,4.281550149083434
199,basmati,../data/Basmati\basmati (275).jpg,206.01498599439776,206.1813725490196,216.4890756302521,15.27253189992892,15.46926753939868,15.820351886546076,-0.4789732094546866,-0.48632063665624603,-0.7202046175612573,2.359222202603269,2.239486390770508,2.706965127842823,8.870672863455198,8.870604029784923,8.870735827827277,195.09033203125,49.94853973388672,7379.5,428.7422024011612,0.5044804397987279,3.905826538085844
200,jasmine,../data/Jasmine\Jasmine (10762).jpg,212.87941445562672,212.18975297346753,218.41500457456542,13.612483062185078,13.757895551325872,13.777838646866156,-0.9602529598858499,-0.9502527594565168,-1.0102667896811701,4.633607937305051,4.4019632247431,4.582907714310119,8.604021072784473,8.603961915057086,8.604076213488762,144.21881103515625,44.98720932006836,4882.5,325.5807341337204,0.5788082594720698,3.2057736680017097
201,jasmine,../data/Jasmine\Jasmine (13351).jpg,208.50976589555341,208.97257237844576,215.43607147804406,20.27435835600293,20.69199962833124,19.822414853993532,-0.8475339075520953,-0.8262978771441103,-0.9521004049735784,0.32653924274341417,0.2554330063183996,0.6650953047540944,8.879586221338839,8.879405884922882,8.880090041513418,217.29031372070312,61.524513244628906,10153.0,490.67618703842163,0.5299248513167185,3.531768107725299
202,jasmine,../data/Jasmine\Jasmine (2523).jpg,231.94068692206076,232.07437252311757,230.97529722589167,22.515614195570578,22.83755939687741,20.945633532741144,-1.6258970378050928,-1.5994531478166547,-1.7446704298136257,2.9491509098201463,2.82823095317644,3.5818821150513496,8.926934061160363,8.926795865396368,8.927573931298815,143.86322021484375,46.68665313720703,5067.0,329.7056245803833,0.5857442800570557,3.081463556448248
203,jasmine,../data/Jasmine\Jasmine (33).jpg,212.5246125232486,218.51208927464353,230.0887786732796,17.10503617219647,17.969078486630742,17.31287581417613,-1.332737554910914,-1.3288631238268744,-1.6512109955710814,3.0547284118919342,2.9846024293468774,4.395532790808982,8.99190895379213,8.99175727454206,8.992317155873799,151.0170135498047,44.21040725708008,4847.5,339.9482651948929,0.5271109319169988,3.4158702196895065
204,jasmine,../data/Jasmine\Jasmine (995).jpg,206.83236561153774,206.78722607229818,216.0241618280577,15.813775333555665,16.037565310543425,15.65072764983503,-1.4223353775171892,-1.3864853085924427,-1.6444108748267807,3.6270878075854327,3.4410239242763456,4.681437184513272,8.579742718018815,8.579655586312214,8.580044280739285,151.37037658691406,44.07937240600586,4938.0,323.8822498321533,0.5915434566478374,3.434041101871262
205,jasmine,../data/Jasmine\Jasmine (7837).jpg,217.60686238975475,218.31388184124683,221.35870484475052,20.15780161504967,20.412441757745317,20.01135493672452,-1.2054579576719875,-1.2058375835788508,-1.2150200957301416,1.9784721260573095,1.9581569618897996,1.9503651676599514,9.016748840733756,9.016662341779632,9.016966949240711,145.4892578125,51.816436767578125,5485.5,340.29141104221344,0.5952838606916228,2.807781987501185
